n_processo;assunto;status;data_deferimento;tipo_de_localizacao;localizacao;endereco;cep;categoria_uso;numero_documento;certf_conclusao_tipo;area_objeto_certf_concl
1020.2023/0003520-0;Certificado de Conclusão;deferido;28/06/2023 15:44:31;SQL;055.071.0032-2;RUA RENATO RINALDI, 636, VILA CARRÃO;03426000;R2h, R2h-1;25824-23-SP-CCE;Totalmente;336.6
1020.2023/0003521-8;Certificado de Conclusão;deferido;26/06/2023 18:26:03;SQL;078.231.0002-9;Rua Francisco Pereira dos Santos, 32, Lote 02 Quadra 09, Parque São Domingos;05121020;R2h, R2h-1;25830-23-SP-CCE;Totalmente;418.67
1020.2023/0003667-2;Certificado de Conclusão;deferido;15/06/2023 11:56:19;SQL;068.386.0014-5; RUA JOSÉ BATISTA DA SILVA, 5, VILA MEDEIROS;02205080;HIS;25847-23-SP-CCE;Totalmente;444.58
1020.2023/0003236-7;Certificado de Conclusão;deferido;07/07/2023 17:22:44;SQL;069.007.0018-7;RUA DOUTOR NATALINO RIGHETO, 702, TUCURUVI;02303131;HIS;25857-23-SP-CCE;Totalmente;465.49
1020.2023/0003644-3;Certificado de Conclusão;deferido;11/07/2023 19:20:56;SQL;104.074.0031-0;Rua Caraputinga, 659, Vila América;02928000;R2h, R2h-1;25879-23-SP-CCE;Totalmente;260.24
1020.2023/0003639-7;Certificado de Conclusão;deferido;30/03/2023 15:11:42;SQL;075.043.0024-1;RUA DOUTOR IGNACIO PROENCA DE GOUVEIA, 1031, PARQUE PERUCHE;02534010;R2h, R2h-1;25891-23-SP-CCE;Totalmente;424.86
1020.2023/0003590-0;Certificado de Conclusão;deferido;09/05/2023 20:50:33;SQL;102.053.0029-3;Rua Marius, 100, Vila Celeste;03158080;HIS;25914-23-SP-CCE;Totalmente;609.28
1020.2023/0003869-1;Certificado de Conclusão;deferido;09/03/2023 19:00:06;SQL;059.160.0022-7;RUA ARNALDO JOAO, 168, PENHA DE FRANÇA;03660000;R2h, R2h-1;25941-23-SP-CCE;Totalmente;359.67
1020.2023/0003873-0;Certificado de Conclusão;deferido;11/04/2023 15:06:03;SQL;113.119.0018-5;RUA HERMES DE MOURA BORGES , 296, ARTHUR ALVIM;03567120;R2h, R2h-1;25944-23-SP-CCE;Totalmente;377.86
1020.2023/0003538-2;Certificado de Conclusão;deferido;26/05/2023 11:18:43;SQL;030.098.0037-1;RUA SAO BERNARDO, 461, CIDADE MAE DO CEU ;03304000;HMP;25948-23-SP-CCE;Totalmente;194.8
1020.2023/0003733-4;Certificado de Conclusão;deferido;06/04/2023 16:45:49;SQL;061.089.0008-3;RUA GUSTAVO DE GODOI, 85, PENHA DE FRANÇA;03630020;HIS;25964-23-SP-CCE;Totalmente;1601.36
1020.2023/0003591-9;Certificado de Conclusão;deferido;01/06/2023 18:10:43;SQL;067.200.0041-1;Rua Augusto de Lima, 219,  Vila Nivi;02252040;HIS;25991-23-SP-CCE;Totalmente;463.16
1020.2023/0003910-8;Certificado de Conclusão;deferido;30/03/2023 15:11:37;SQL;130.226.0054-1;R OLAVO EGIDIO DE SOUZA ARANHA, 1193, VL CISPER;03822000;R2h, R2h-1;26018-23-SP-CCE;Totalmente;465.36
1020.2023/0004045-9;Certificado de Conclusão;deferido;28/03/2023 18:29:55;SQL;081.341.0419-3;RUA OSCAR CARAVELAS, 41, VILA MADALENA;05441000;R2v, R2v-2;26048-23-SP-CCE;Totalmente;4661.07
1020.2023/0004054-8;Certificado de Conclusão;deferido;06/04/2023 15:45:43;SQL;106.014.0054-1;RUA PONTA DA MANDANHA, 10, PIRITUBA, VILA MIRANTE;02955100;R2h, R2h-1;26079-23-SP-CCE;Totalmente;242.87
1020.2023/0004139-0;Certificado de Conclusão;deferido;03/04/2023 16:37:12;SQL;159.013.0001-6;Rua Professor Jonatas Silveira Serrano, 78, Vila Ramos;05368060;R2h, R2h-1;26090-23-SP-CCE;Totalmente;247.61
1020.2023/0003851-9;Certificado de Conclusão;deferido;01/06/2023 14:39:22;SQL;056.111.0025-2;R CEL  MENDONCA, 568, 568 fundos, Chácara Santo Antônio;03409000;HIS;26092-23-SP-CCE;Totalmente;491.63
1020.2023/0003856-0;Certificado de Conclusão;deferido;05/04/2023 13:12:06;SQL;069.188.0043-4;R DR  OLAVO EGIDIO, 767, Santana;02037001;HIS;26093-23-SP-CCE;Totalmente;898.59
1020.2023/0004137-4;Certificado de Conclusão;deferido;28/03/2023 12:38:35;SQL, SQL;114.140.0173-7, 114.140.0060-9;Rua Lagoa Tai Grande, SN, Itaquera, Rua Lagoa Tai Grande, SN, ITAQUERA;08290500, 08290500;R2h, R2h-1;26107-23-SP-CCE;Totalmente;285.33
1020.2023/0004135-8;Certificado de Conclusão;deferido;24/04/2023 14:39:09;SQL;113.289.0024-9;RUA HENRIQUE SCHURIG, 38, JARDIM FERNANDES;03580060;R2h, R2h-1;26115-23-SP-CCE;Totalmente;229
1020.2023/0003892-6;Certificado de Conclusão;deferido;12/04/2023 11:26:11;SQL;059.167.0032-6;Rua Maestro Jose Tescari, 51, Vila Granada;03655030;HIS;26122-23-SP-CCE;Totalmente;652.83
1020.2023/0004128-5;Certificado de Conclusão;deferido;13/06/2023 16:13:46;SQL;055.124.0002-9;RUA TAGUATO, 207, VILA CARRÃO;03433060;R2h, R2h-1;26126-23-SP-CCE;Totalmente;323.14
1020.2023/0004338-5;Certificado de Conclusão;deferido;28/03/2023 14:00:37;SQL;039.044.0024-1;RUA ALVARO NETO, 56, VILA MARIANA;04112070;R2h, R2h-1;26145-23-SP-CCE;Totalmente;397.28
1020.2023/0004339-3;Certificado de Conclusão;deferido;25/05/2023 11:48:24;SQL;046.151.0024-8;RUA ARTUR THIRE, 278, SAÚDE;04146000;R2h, R2h-1;26146-23-SP-CCE;Totalmente;375.09
1020.2023/0003907-8;Certificado de Conclusão;deferido;26/06/2023 18:46:28;SQL;057.094.0031-9;R ENG  ANDRE PAULO, 2, A - Lote 54 da Quadra 3, 3ª Seção da Vila Matilde;03516020;HIS;26147-23-SP-CCE;Totalmente;883.91
1020.2023/0004284-2;Certificado de Conclusão;deferido;11/04/2023 12:48:17;SQL;041.103.0018-5;Al dos Arapanés, Arapanés : 195 Ministro Gabriel de Rezende Passos: 539, 521, 531;04524000;R2v, nR1, R2v-2, nR1-3, nR1-6;26158-23-SP-CCE;Totalmente;14693.15
1020.2023/0003958-2;Certificado de Conclusão;deferido;09/05/2023 20:56:41;SQL, Área Pública;029.078.0019-1;Rua Iperana, 55, Quarta parada, TV SILAS CASENTINI, SN, QUARTA PARADA ;03177090, 03177020;HIS;26160-23-SP-CCE;Totalmente;260.01
1020.2023/0004028-9;Certificado de Conclusão;deferido;27/04/2023 13:24:30;SQL, SQL, SQL;020.002.0001-1, 020.002.0001-1, 020.002.0001-1;Avenida Doutor Abrahão Ribeiro, s/nº, Barra Funda, Rua Norma Pieruccini Giannotti, s/nº, Barra Funda, Rua do Bosque, 1088, Barra Funda;01133020, 01137010, 01136000;HIS;26170-23-SP-CCE;Parcialmente;5708.08
1020.2023/0004593-0;Certificado de Conclusão;deferido;13/06/2023 16:29:05;SQL;067.501.0020-1;RUA DR. MARIO FRANÇA DE AZEVEDO, LT 20 QD I, JARDIM GUAPIRA;02316250;R2h, R2h-1;26189-23-SP-CCE;Totalmente;282.47
1020.2023/0004346-6;Certificado de Conclusão;deferido;13/03/2024 11:44:04;SQL;011.050.0001-1;AVENIDA PACAEMBU, 1632, PACAEMBU;01234000;nR1, nR1-3;26205-23-SP-CCE;Totalmente;43.3
1020.2023/0004347-4;Certificado de Conclusão;deferido;23/03/2023 12:43:35;SQL;081.068.0061-1;Rua Djalma Coelho, 187, Sumarezinho;05441080;R2v, R2v-1;26219-23-SP-CCE;Totalmente;2270.87
1020.2023/0004585-0;Certificado de Conclusão;deferido;06/04/2023 18:00:43;SQL, SQL;014.048.0395-5, 014.048.0396-3;Rua Cravinhos, 44 - 58, Jardim Paulista, Rua Cravinhos, 44 - 58, Jardim Paulista;01408020, 01408020;R2v, nR1, R2v-1, nR1-1, nR1-12;26241-23-SP-CCE;Totalmente;2822.37
1020.2023/0004223-0;Certificado de Conclusão;deferido;11/10/2023 19:48:11;SQL;060.030.0027-9;Rua Edimburgo, 159;03731080;HIS;26253-23-SP-CCE;Totalmente;523.65
1020.2023/0004225-7;Certificado de Conclusão;deferido;10/04/2023 12:41:22;SQL;116.362.0009-4;R CEL  JOAO DE OLIVEIRA MELO, 818, Vila Antonieta;03474020;HIS;26258-23-SP-CCE;Totalmente;1787.05
1020.2023/0004574-4;Certificado de Conclusão;deferido;07/07/2023 17:22:05;SQL, SQL;052.245.0071-0, 052.245.0072-9;RUA ANTONIO PADUA DE OLIVEIRA , 171, VILA PRUDENTE, RUA ANTONIO PADUA DE OLIVEIRA, 175, VILA PRUDENTE;03193110, 03193110;R2h, R2h-1;26292-23-SP-CCE;Totalmente;380.27
1020.2023/0004651-1;Certificado de Conclusão;deferido;01/11/2023 18:21:50;SQL;142.025.0030-9;RUA KARL GUSTAV JACOBI, 97, JARDIM OLIMPINHA;03690070;R2h, R2h-1;26296-23-SP-CCE;Totalmente;324.44
1020.2023/0004572-8;Certificado de Conclusão;deferido;17/05/2023 16:00:28;SQL;068.390.0019-2;Rua Airituba, 73, Vila Medeiros;02207030;R2h, R2h-1;26305-23-SP-CCE;Totalmente;235.2
1020.2023/0004878-6;Certificado de Conclusão;deferido;05/04/2023 13:24:59;SQL;058.197.0027-9;Rua Mantenopolis, 27, Vila Matilde;03553020;R2h, R2h-1;26313-23-SP-CCE;Totalmente;321.83
1020.2023/0004655-4;Certificado de Conclusão;deferido;03/04/2023 16:40:13;SQL;060.174.0033-9;Rua Leopoldo Machado, 239, Vila Lais;03611020;R2h, R2h-1;26327-23-SP-CCE;Totalmente;353.06
1020.2023/0004364-4;Certificado de Conclusão;deferido;20/04/2023 17:54:43;SQL;142.135.0013-5;RUA SURUCUAS,, 277, CIDADE A.E. CARVALHO;08220000;HIS;26347-23-SP-CCE;Totalmente;1326.54
1020.2023/0004658-9;Certificado de Conclusão;deferido;05/04/2023 14:32:00;SQL;152.320.0022-4;RUA SEBASTIÃO MARINHO, 60, LT.22 QD.73, PARQUE SÃO RAFAEL;08320180;R2h, R2h-1;26357-23-SP-CCE;Totalmente;284.82
1020.2023/0004858-1;Certificado de Conclusão;deferido;03/07/2023 13:17:26;SQL;116.053.0026-7;R CEL  AMARO SOBRINHO, 306, 308, Tatuapé;03448120;HIS;26363-23-SP-CCE;Totalmente;500.99
1020.2023/0004661-9;Certificado de Conclusão;deferido;03/04/2023 16:35:50;SQL;068.413.0070-1;RUA DAS PROMESSAS, 499, VILA MEDEIROS;02214010;R2h, R2h-1;26373-23-SP-CCE;Totalmente;166.92
1020.2023/0004793-3;Certificado de Conclusão;deferido;16/06/2023 15:53:45;SQL;121.224.0061-6;Rua Orestes Barbosa, 260, Jardim dos Palmares;04457000;R2h, R2h-1;26405-23-SP-CCE;Totalmente;311.34
1020.2023/0004517-5;Certificado de Conclusão;deferido;11/08/2023 15:56:43;SQL;116.147.0011-6;Rua Antônio Peres Mulla, 616, Vila Aricanduva;03434080;HIS;26417-23-SP-CCE;Totalmente;624.07
1020.2023/0004882-4;Certificado de Conclusão;deferido;13/04/2023 15:56:04;SQL;005.068.0372-4;Rua Fagundes, 81 e 55, Liberdade;01508030;R2v, nR1, R2v-2, nR1-2;26431-23-SP-CCE;Totalmente;5260.38
1020.2023/0004527-2;Certificado de Conclusão;deferido;03/05/2023 11:01:02;SQL, SQL, SQL;047.202.0024-9, 047.202.0053-2, 047.202.0123-7;RUA ITATIAIA, 356, JABAQUARA, RUA ITATIAIA, 356, JABAQUARA, RUA ITATIAIA, 380, JABAQUARA;04310010, 04310010, 04310010;HMP, nR1, R2v, nR1-3, nR1-12, R2v-1;26443-23-SP-CCE;Totalmente;6381.1
1020.2023/0004528-0;Certificado de Conclusão;deferido;20/04/2023 17:56:44;SQL;055.361.0016-5;RUA DENTISTA BARRETO, 561;03420000;HIS;26451-23-SP-CCE;Totalmente;1644.27
1020.2023/0004604-0;Certificado de Conclusão;deferido;15/05/2023 18:46:33;SQL;031.052.0016-9;R   JOAO DE CANHA, 108, MOOCA;03178160;HIS;26459-23-SP-CCE;Totalmente;516.02
1020.2023/0006578-8;Certificado de Conclusão;deferido;25/08/2023 10:46:50;SQL;061.068.0016-2;Rua Embiruçu, 344, Vila Beatriz;03644000;R2h, R2h-1;26461-23-SP-CCE;Totalmente;274.22
1020.2023/0004889-1;Certificado de Conclusão;deferido;18/07/2023 14:38:08;SQL;114.172.0045-5;Rua Rafael Fernandes , 155, Cidade Lider;08285080;R2h, R2h-1;26463-23-SP-CCE;Totalmente;392.82
1020.2023/0008449-9;Certificado de Conclusão;deferido;22/05/2023 13:15:36;SQL;146.063.0011-5;Rua Saboeirana, 144, Itaquera;03582030;R2h, R2h-1;26474-23-SP-CCE;Totalmente;308.02
1020.2023/0004631-7;Certificado de Conclusão;deferido;30/03/2023 13:39:31;SQL;067.279.0006-1;Rua Parambu, 188, Parque Vitória;02270070;HIS, R2v, R2v-1;26480-23-SP-CCE;Totalmente;398.33
1020.2023/0004630-9;Certificado de Conclusão;deferido;28/04/2023 18:27:50;SQL;068.025.0096-5;Rua Nelson, 314, Vila Isolina Mazzei;02080000;HIS;26483-23-SP-CCE;Totalmente;739.83
1020.2023/0006766-7;Certificado de Conclusão;deferido;23/05/2023 18:02:01;SQL;160.175.0045-6;Rua Benedito de Lima, 20, Vila Antonio;05376020;R1, nR1, nR1-7;26498-23-SP-CCE;Totalmente;0
1020.2023/0004730-5;Certificado de Conclusão;deferido;11/04/2023 16:48:42;SQL;304.012.0030-1;RUA LUIS FLAQUER, 109, CARANDIRU;02069010;HIS;26511-23-SP-CCE;Totalmente;475.05
1020.2023/0004863-8;Certificado de Conclusão;deferido;09/05/2023 19:07:15;SQL, SQL;070.178.0074-5, 070.178.0073-7;RUA MONTE D'OURO, 219, TUCURUVI, RUA MONTE D'OURO, 225, TUCURUVI;02307230, 02307230;R2v, HIS, R2v-1;26567-23-SP-CCE;Totalmente;891.86
1020.2023/0004869-7;Certificado de Conclusão;deferido;01/06/2023 19:22:45;SQL;110.344.0063-1;RUA SÃO PEDRO DOS FERROS esq. PINHEIRO DE ULHOA CINTRA, 164, JARDIM POPULAR;03670030;HIS;26568-23-SP-CCE;Totalmente;373.03
1020.2023/0005120-5;Certificado de Conclusão;deferido;28/03/2023 14:17:49;SQL;118.177.0012-9;Rua São Pedro do Piaui, 280, Vila Prudente;03243000;R2h, R2h-1;26586-23-SP-CCE;Totalmente;273.46
1020.2023/0004872-7;Certificado de Conclusão;deferido;05/09/2023 19:33:58;SQL;068.047.0005-8;Rua Zulmira, 257, Vila Paiva;02073060;HIS, R2v, R2v-1;26590-23-SP-CCE;Totalmente;946.99
1020.2023/0005302-0;Certificado de Conclusão;deferido;12/04/2023 12:53:08;SQL;121.068.0135-0;RUA JOSE DA FONSECA NADAES, 245, CAMPO GRANDE;04446125;R2h, R2h-1;26622-23-SP-CCE;Totalmente;215.56
1020.2023/0005197-3;Certificado de Conclusão;deferido;11/07/2023 19:37:49;SQL;121.099.0016-3;RUA ORESTES BARBOSA , 194, JARDIM PALMARES;04457000;R2h, R2h-1;26624-23-SP-CCE;Totalmente;296.41
1020.2023/0004930-8;Certificado de Conclusão;deferido;13/07/2023 19:58:55;SQL;113.103.0003-7;R   VITORIA DA CONQUISTA, 171, VILA MATILDE;03556060;HIS;26634-23-SP-CCE;Totalmente;725.78
1020.2023/0005303-8;Certificado de Conclusão;deferido;26/06/2023 18:24:24;SQL;090.384.0009-8;RUA DIOGO RODRIGUES MARQUES , 313, JARDIM ERNESTINA;04677042;R2h, R2h-1;26639-23-SP-CCE;Totalmente;313.95
1020.2023/0005703-3;Certificado de Conclusão;deferido;25/05/2023 14:23:48;SQL, SQL, SQL, SQL, SQL;099.007.0008-2, 099.007.0009-0, 099.007.0010-4, 099.007.0011-2, 099.007.0012-0;RUA LUIS GATTI, 603, PREDIO 1, ÁGUA BRANCA, RUA LUIS GATTI, 603, PRÉDIO 2, ÁGUA BRANCA , RUA LUIS GATTI , 603, PRÉDIO 3, ÁGUA BRANCA, AVENIDA EMBAIXADOR MACEDO SOARES, 977, PRÉDIO 4, ÁGUA BRANCA, RUA LUIS GATTI, 603, PRÉDIO 5, ÁGUA BRANCA ;05038150, 05038150, 05038150, 05035000, 05038150;nR1, nR3, Ind-1a, nR1-3, nR1-5, nR3-6, Ind-1a-1;26656-23-SP-CCE;Totalmente;155.2
1020.2023/0004976-6;Certificado de Conclusão;deferido;29/02/2024 16:05:29;SQL;059.086.0095-4;Rua Alméria, 541, Vila Granada;03654000;HIS;26659-23-SP-CCE;Totalmente;3555.07
1020.2023/0005315-1;Certificado de Conclusão;deferido;22/05/2023 17:12:56;SQL;070.105.0034-7;RUA OLIMPIA ZAMITTI MAMMANA, 94, Mandaqui;02409040;R2h, R2h-1;26674-23-SP-CCE;Totalmente;344.19
1020.2023/0005317-8;Certificado de Conclusão;deferido;24/07/2023 17:33:52;SQL, SQL;059.227.0025-1, 059.227.0026-1;RUA MANUEL JORGE RIBEIRO, 80 , PENHA, RUA MANUEL JORGE RIBEIRO, 82, PENHA;03616010, 03616010;R2h, R2h-1;26678-23-SP-CCE;Totalmente;445.28
1020.2023/0005318-6;Certificado de Conclusão;deferido;11/07/2023 19:11:29;SQL;059.073.0069-8;Rua Montes Aureos , 13, vila esperança;03650030;R2h, R2h-1;26686-23-SP-CCE;Totalmente;189.72
1020.2023/0005319-4;Certificado de Conclusão;deferido;27/10/2023 17:11:14;SQL;116.243.0021-8;AVENIDA DOS PEQUIS, 549, JARDIM VILA FORMOSA;03470050;R2h, R2h-1;26687-23-SP-CCE;Totalmente;307.67
1020.2023/0005117-5;Certificado de Conclusão;deferido;01/06/2023 17:01:52;SQL;050.200.0004-3;RUA SOUSA COUTINHO,, 508, VILA VERA;04248040;HIS;26697-23-SP-CCE;Totalmente;1440.98
1020.2023/0005583-9;Certificado de Conclusão;deferido;09/05/2023 13:17:50;SQL;060.164.0076-9;Rua Tuape, 95, Vila São Geraldo;03607040;R2h, R2h-1;26757-23-SP-CCE;Totalmente;221.18
1020.2023/0005209-0;Certificado de Conclusão;deferido;04/04/2023 12:24:03;SQL;072.208.0013-4;Rua Custódio de Mendonça, 103, Santana;02021060;HIS;26763-23-SP-CCE;Totalmente;1003.19
1020.2023/0005208-2;Certificado de Conclusão;deferido;15/06/2023 11:45:14;SQL;064.125.0020-0;RUA SAMURAIS, 605, VILA MARIA ALTA;02130080;HIS;26771-23-SP-CCE;Totalmente;2126.97
1020.2023/0005263-5;Certificado de Conclusão;deferido;01/11/2023 19:12:42;SQL;134.138.0062-1;R   PACUIBA, 118, ITAIM PAULISTA;08110080;HIS;26821-23-SP-CCE;Totalmente;758.07
1020.2023/0005588-0;Certificado de Conclusão;deferido;28/08/2023 11:25:42;SQL;116.368.0014-8;RUA PROFESSOR FRANCISCO ACCIOLY, 112, VILA ANTONIETA;03475050;R2h, R2h-1;26824-23-SP-CCE;Totalmente;238
1020.2023/0005723-8;Certificado de Conclusão;deferido;21/07/2023 17:22:30;SQL;078.219.0023-0;José Albino, 241 , Lote 19 da Quadra 34, Parque São Domingos;05122060;R2h, R2h-1;26839-23-SP-CCE;Totalmente;374.91
1020.2023/0005861-7;Certificado de Conclusão;deferido;27/10/2023 12:05:51;SQL;071.254.0091-4;RUA DIOGO DE CASTILHO, 178, MANDAQUI;02421080;R2h, R2h-1;26861-23-SP-CCE;Totalmente;427
1020.2023/0005724-6;Certificado de Conclusão;deferido;20/04/2023 10:54:00;SQL, SQL, SQL, SQL, SQL, SQL;306.142.0020-1, 306.142.0021-8, 306.142.0022-6, 306.142.0018-8, 306.142.0019-6, 306.142.0029-3;RUA IAPO, 209, CASA VERDE, RUA IAPO, 215, CASA VERDE, RUA IAPO, 225, CASA VERDE, RUA IAPO, 197, CASA VERDE, R IAPO, 201, CASA VERDE, R IAPO, 233, CASA VERDE;02512020, 02512020, 02512020, 02512020, 02512020, 02512020;nR2, nR1, nR2-4, nR1-3;26863-23-SP-CCE;Totalmente;796.91
1020.2023/0005839-0;Certificado de Conclusão;deferido;01/12/2023 14:47:46;SQL;055.292.0012-5;Rua Visconde de Balsemão, 130, Vila Mafra;03414080;R2h, R2h-1;26874-23-SP-CCE;Totalmente;194.45
1020.2023/0005457-3;Certificado de Conclusão;deferido;14/07/2023 17:30:42;SQL;059.027.0055-8;RUA CORONDA , 45, VILA MARISTA ;03621050;HIS;26875-23-SP-CCE;Totalmente;593.71
1020.2023/0005860-9;Certificado de Conclusão;deferido;19/04/2023 16:03:32;SQL;055.201.0074-8;Avenida Xavier Pinheiro, 76, Vila Formosa;03363080;R2h, R2h-1;26879-23-SP-CCE;Totalmente;260.02
1020.2023/0005460-3;Certificado de Conclusão;deferido;19/04/2023 12:45:37;SQL, SQL, SQL, SQL, SQL, SQL;043.102.0011-7, 043.102.0012-5, 043.102.0013-3, 043.102.0015-1, 043.102.0054-0, 043.102.0055-9;Av. Doutor Gentil de Moura, 114, esq Salvador Simões 10, Ipiranga, Av. Doutor Gentil de Moura, 114, Ipiranga, Av. Doutor Gentil de Moura, 114, Ipiranga, Av. Doutor Gentil de Moura, 114, Ipiranga, Av. Doutor Gentil de Moura, 114, Ipiranga, Av. Doutor Gentil de Moura, 114, Ipiranga;04278000, 04278000, 04278000, 04278000, 04278000, 04278000;HMP, R2v, nR1, R2v-1, nR1-3, nR1-12;26886-23-SP-CCE;Totalmente;16046.8
1020.2023/0005348-8;Certificado de Conclusão;deferido;13/04/2023 18:34:50;SQL;068.011.0024-6;RUA SILVIO DE MOURA, 149, VILA DOM PEDRO II;02241100;HIS;26889-23-SP-CCE;Totalmente;997.25
1020.2023/0005349-6;Certificado de Conclusão;deferido;25/04/2023 16:00:58;SQL;056.112.0010-9;Rua Nova Clélia, 75, Chácara Santo Ântonio (ZL);03409050;HIS;26891-23-SP-CCE;Totalmente;564.15
1020.2023/0006798-5;Certificado de Conclusão;deferido;21/06/2023 18:43:51;SQL;053.345.0035-9;Rua Grecco , 185, e Rua Tujucuê, 59 - CEP 03373-050, Chácara Mafalda;03373000;HIS;26899-23-SP-CCE;Parcialmente;647.2
1020.2023/0005851-0;Certificado de Conclusão;deferido;12/04/2023 12:16:19;SQL;045.077.0222-4;Rua das Camélias, 884, Mirandopólis;04048061;R2h, R2h-1;26924-23-SP-CCE;Totalmente;298.58
1020.2023/0005862-5;Certificado de Conclusão;deferido;12/04/2023 12:55:16;SQL;067.495.0005-6;RUA ADALGIZA UCHOA SANTOS DUMONT , S/N, LT 5 QD P , JARDIM GUAPIRA;02317190;R2h, R2h-1;26931-23-SP-CCE;Totalmente;353.2
1020.2023/0005871-4;Certificado de Conclusão;deferido;31/01/2024 11:53:10;SQL;303.024.0025-4;RUA IGUAÇABA, RUA IGUAÇABA, CHACARA BELENZINO;03379080;R2h, R2h-1;26940-23-SP-CCE;Totalmente;314.93
1020.2023/0005648-7;Certificado de Conclusão;deferido;28/04/2023 16:54:48;SQL;113.432.0016-3;Av. Hermilo Alves, 312, Vila Ré;03668000;HIS;26958-23-SP-CCE;Totalmente;0
1020.2023/0005657-6;Certificado de Conclusão;deferido;14/06/2023 17:44:14;SQL;052.257.0019-5;RUA CASTANHEIRA, 61;03190110;HIS;26987-23-SP-CCE;Totalmente;1476.41
1020.2023/0005650-9;Certificado de Conclusão;deferido;28/04/2023 11:40:43;SQL;303.024.0056-4;Rua Aldemar, 50, A, Chácara Belenzinho;03379070;HIS;27001-23-SP-CCE;Totalmente;560.64
1020.2023/0005658-4;Certificado de Conclusão;deferido;26/05/2023 17:00:57;SQL, SQL;111.160.0014-7, 111.160.0014-7;RUA PONTE RASA, 1461, JARDIM SÃO CARLOS, RUA CORREGO NOVO, 10, JARDIM SÃO CARLOS;03896020, 03896000;R2h, R2h-1;27006-23-SP-CCE;Totalmente;227.66
1020.2023/0006150-2;Certificado de Conclusão;deferido;13/09/2023 09:59:04;SQL, SQL;076.080.0018-1, 076.080.0013-9;Rua Ribeirao das Almas, 493, Vila Palmeira, Rua Abaibas, 312, Vila Palmeira;02728100, 02728080;R2h, R2h-1;27038-23-SP-CCE;Totalmente;365.9
1020.2023/0006149-9;Certificado de Conclusão;deferido;13/04/2023 12:46:42;SQL;059.125.0022-5;RUA NHATUMANI, 665 E 667, VILA RÉ;03663000;R2h, R2h-1;27050-23-SP-CCE;Totalmente;394.28
1020.2023/0006664-4;Certificado de Conclusão;deferido;31/05/2023 17:17:16;SQL;121.251.0016-8;RUA SÃO FRANCISCO XAVIER, 130, JARDIM SANTA CRUZ;04456030;R2h, R2h-1;27059-23-SP-CCE;Totalmente;196.8
1020.2023/0006670-9;Certificado de Conclusão;deferido;18/08/2023 16:32:48;SQL;074.076.0113-5;Rua Nicolino Stofa, 79 e Avenida Mandaqui, 79, Limão;02550020;R2v, R2v-2;27065-23-SP-CCE;Totalmente;52.54
1020.2023/0005748-3;Certificado de Conclusão;deferido;08/12/2023 12:41:08;SQL;111.127.0052-7;RUA CHAPADA, 261, PQ BOTURUSSU;03880100;R2h, R2h-1;27070-23-SP-CCE;Totalmente;0
1020.2023/0006158-8;Certificado de Conclusão;deferido;11/04/2023 15:03:11;SQL;110.289.0009-1;rua lorenzo perosi, 12, ERMELINO MATARAZZO;03625120;R2h, R2h-1;27093-23-SP-CCE;Totalmente;436.35
1020.2023/0006157-0;Certificado de Conclusão;deferido;29/06/2023 16:36:05;SQL;090.096.0106-4;RUA MONSENHOR ALFREDO PEREIRA SAMPAIO, 136, VILA SAO PEDRO;04676010;R2h, R2h-1;27103-23-SP-CCE;Totalmente;307.4
1020.2023/0005948-6;Certificado de Conclusão;deferido;03/07/2023 18:52:04;SQL;136.001.0001-6;R   CORREIA RIBEIRO, 215, JD SOARES;08460260;HIS;27105-23-SP-CCE;Totalmente;328.31
1020.2023/0005947-8;Certificado de Conclusão;deferido;24/11/2023 16:41:57;SQL;060.091.0028-3;R DOUTOR ALMEIDA ABBADE, 1-A, CANGAIBA;03730050;HIS;27109-23-SP-CCE;Totalmente;650
1020.2023/0005765-3;Certificado de Conclusão;deferido;29/06/2023 18:50:46;SQL;116.043.0008-5;RUA MAIR, 10, TATUAPÉ;03450040;HIS;27110-23-SP-CCE;Totalmente;455.26
1020.2023/0006159-6;Certificado de Conclusão;deferido;19/04/2023 16:05:42;SQL;067.106.0022-1;RUA SILVÉRIO NERI, Nº 41,  E 49, VILA CONSTANÇA;02271030;R2h, R2h-1;27119-23-SP-CCE;Totalmente;334.53
1020.2023/0005970-2;Certificado de Conclusão;deferido;02/05/2023 15:34:10;SQL;068.432.0023-0;Rua Ladario, 146, Parada Inglesa;02247080;HIS;27159-23-SP-CCE;Totalmente;563.84
1020.2023/0005969-9;Certificado de Conclusão;deferido;03/07/2023 12:50:27;SQL;060.159.0053-9;RUA CUMANAXOS, 126, VILA SANTANA;03613010;HIS;27161-23-SP-CCE;Totalmente;1052.56
1020.2023/0005977-0;Certificado de Conclusão;deferido;30/11/2023 16:54:05;SQL;058.089.0023-9;RUA DURVALINA 161, 161, VILA MATILDE;03511050;HIS;27175-23-SP-CCE;Totalmente;555.99
1020.2023/0007107-9;Certificado de Conclusão;deferido;07/06/2023 14:58:46;SQL;072.004.0031-9;Rua Profa. Romilde Nogueira de Sá, 398, IMIRIM;02470000;HMP;27197-23-SP-CCE;Totalmente;508.78
1020.2023/0006255-0;Certificado de Conclusão;deferido;29/08/2023 19:52:29;SQL;199.066.0023-2;R   PERO DIAS, 62, JAGUARA;05104090;HIS;27212-23-SP-CCE;Totalmente;1091.78
