sistema,processo,protocolo,codigoAssuntoObra,situacaoDespacho,unidade,dtEmissaoDespacho,dtPublicacaoDespacho,dt_inclusao
AprovaDigital,1020.2022/0020394-1,21934-22-SP-APO,635301b264b93300098de94d,NULL,SMUL/PARHIS/DHIS,2022-11-04,2022-11-04,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020684-3,21935-22-SP-APO,6353066485e4870009466163,NULL,SMUL/RESID/DRGP,2022-11-03,2022-11-03,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021228-2,21936-22-SP-CER,635309496b2b98000932279c,NULL,SMUL/CONTRU/DACESS,2023-07-19,2023-07-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020691-6,21939-22-SP-ALV,63530a3d64b93300098dea44,NULL,SMUL/RESID/DRGP,2023-01-05,2023-01-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021009-3,21946-22-SP-CDT,63531be07042910009103f78,NULL,SMUL/CONTRU/DSUS,2022-12-02,2022-12-02,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020955-9,21949-22-SP-TAX,635411f9e0fc0f00091b3a83,NULL,SMUL/CONTRU,2023-03-19,2023-03-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020955-9,21949-22-SP-TAX,635411f9e0fc0f00091b3a83,NULL,SMUL/CONTRU,2023-03-19,2023-03-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020461-1,21950-22-SP-ALV,635439a2fb44570009ca0c82,NULL,,2022-10-22,2022-10-22,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021518-4,21954-22-SP-ERB,6355be8d268c33000981a75c,NULL,SMUL/CAP,2022-11-10,2022-11-10,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020809-9,21958-22-SP-ALV,63568eb707712b00094a1b62,NULL,SMUL/RESID/DRGP,2023-02-14,2023-02-14,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020809-9,21958-22-SP-ALV,63568eb707712b00094a1b62,NULL,SMUL/RESID,2023-04-03,2023-04-03,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022105-2,21959-22-SP-TAX,63568fb0f219930009c7ec3a,NULL,SMUL/CONTRU,2023-02-17,2023-02-17,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020688-6,21960-22-SP-ALV,63569381a17bcb00098ebf04,NULL,SMUL/RESID/DRGP,2023-02-14,2023-02-14,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020688-6,21960-22-SP-ALV,63569381a17bcb00098ebf04,NULL,SMUL/RESID,2023-04-03,2023-04-03,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021044-1,21967-22-SP-ALV,6356a7c03a7f43000995f22b,NULL,SMUL/RESID/DRGP,2023-02-15,2023-02-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020501-4,21969-22-SP-DIR,6356ac972a7cb8000978109b,NULL,SMUL/PARHIS/DPS,2022-12-26,2022-12-26,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020501-4,21969-22-SP-DIR,6356ac972a7cb8000978109b,NULL,SMUL/PARHIS/DPS,2023-04-17,2023-04-17,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020501-4,21969-22-SP-DIR,6356ac972a7cb8000978109b,NULL,SMUL/PARHIS,2023-08-02,2023-08-02,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021042-5,21971-22-SP-ALV,6356af51dd47300009364501,NULL,SMUL/RESID/DRGP,2023-02-15,2023-02-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020812-9,21974-22-SP-ALV,6356bbf0dad614000973dca3,NULL,SMUL/SERVIN,2023-03-01,2023-03-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022228-8,21978-22-SP-TAX,6356c9cc3d640c0009b8937d,NULL,SMUL/SERVIN,2023-02-08,2023-02-08,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020575-8,21984-22-SP-CCE,6356dbf816eece000998268b,NULL,SMUL/PARHIS/DHMP,2023-02-27,2023-02-27,2023-08-31 14:46:00
AprovaDigital,1020.2023/0009645-4,28954-23-SP-CCE,646e6b9e38308800085c322c,NULL,SMUL/PARHIS/DHMP,2023-07-21,2023-07-21,2023-08-31 14:46:00
AprovaDigital,1020.2023/0009645-4,28954-23-SP-CCE,646e6b9e38308800085c322c,NULL,SMUL/PARHIS/DHMP,2023-07-21,2023-07-21,2023-08-31 14:46:00
AprovaDigital,1020.2023/0009719-1,28956-23-SP-CCE,646e73e22147fa000921c518,NULL,SMUL/PARHIS/DHIS,2023-06-05,2023-06-05,2023-08-31 14:46:00
AprovaDigital,1020.2023/0010656-5,28960-23-SP-ALV,646e8c58361a5e0008c6df09,NULL,SMUL/RESID/DRGP,2023-07-31,2023-07-31,2023-08-31 14:46:00
AprovaDigital,1020.2023/0010811-8,28965-23-SP-APO,646f63d34dc6530008e94e4a,NULL,SMUL/RESID/DRGP,2023-06-19,2023-06-19,2023-08-31 14:46:00
AprovaDigital,1020.2023/0010615-8,28967-23-SP-APO,646f646dbd127600094bfa94,NULL,SMUL/RESID/DRGP,2023-06-19,2023-06-19,2023-08-31 14:46:00
AprovaDigital,1020.2023/0010600-0,28970-23-SP-CCE,646f6c5a2739020008d32658,NULL,SMUL/RESID/DRGP,2023-06-28,2023-06-28,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020961-3,21985-22-SP-ALV,6356dce42d89a00009d01872,NULL,SMUL/RESID/DRPM,2023-06-21,2023-06-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020933-8,21989-22-SP-ERB,6356e0f616eece0009982ad5,NULL,SMUL/CAP,2022-11-01,2022-11-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020962-1,21990-22-SP-AUT,6356e252c9ab200009322a29,NULL,SMUL/CAP/DEPROT,2022-11-01,2022-11-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021003-4,21993-22-SP-ERB,6356eb59f500740009a14e9c,NULL,SMUL/CAP,2022-11-01,2022-11-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021616-4,21996-22-SP-AUT,6356ee05ae5b2000094d86c0,NULL,SMUL/CAP,2022-11-11,2022-11-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021151-0,21998-22-SP-ERB,6356f14c6f7e510009a32a6c,NULL,SMUL/CAP,2022-11-04,2022-11-04,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020504-9,22000-22-SP-ALV,6356f442dc1aca0009a1eab7,NULL,,2022-10-24,2022-10-24,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020816-1,22004-22-SP-APO,6356ff18af62dd000960e256,NULL,SMUL/SERVIN/DSIGP,2023-01-10,2023-01-10,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020577-4,22010-22-SP-ALV,6357e7d8a18225000943b214,NULL,,2022-10-25,2022-10-25,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020975-3,22012-22-SP-ALV,6357ea539fa74d0009b77256,NULL,SMUL/RESID/DRGP,2023-03-09,2023-03-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020975-3,22012-22-SP-ALV,6357ea539fa74d0009b77256,NULL,SMUL/RESID/DRGP,2023-03-09,2023-03-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020964-8,22013-22-SP-ALV,6357edefd42e110009a061d6,NULL,SMUL/RESID/DRGP,2023-04-13,2023-04-13,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020982-6,22016-22-SP-ALV,6357f209069cd60009618214,NULL,SMUL/RESID/DRGP,2023-03-29,2023-03-29,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022957-6,22017-22-SP-ALV,6357f43f90b50700094ddf3d,NULL,SMUL/RESID/DRPM,2023-06-21,2023-06-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022966-5,22019-22-SP-ALV,6357fb7c7bf70300093b038e,NULL,SMUL/RESID/DRPM,2023-06-21,2023-06-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020750-5,22020-22-SP-ALV,6357fc5c9e20f10009a343a1,NULL,SMUL/PARHIS/DHIS,2023-06-16,2023-06-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020750-5,22020-22-SP-ALV,6357fc5c9e20f10009a343a1,NULL,SMUL/PARHIS/DHIS,2023-06-16,2023-06-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020971-0,22022-22-SP-ALV,6357fe4844f4b400094501bf,NULL,SMUL/SERVIN/DSIMP,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020971-0,22022-22-SP-ALV,6357fe4844f4b400094501bf,NULL,SMUL/SERVIN/DSIMP,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020937-0,22026-22-SP-DLR,63581085fec3550009504414,NULL,SMUL/CONTRU/DLR,2023-01-30,2023-01-30,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022276-8,22027-22-SP-TAX,635811a258801a0009a314c7,NULL,SMUL/CONTRU,2023-07-09,2023-07-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021265-7,22028-22-SP-ERB,63581268b885550009526db4,NULL,SMUL/CAP,2022-11-07,2022-11-07,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020931-1,22029-22-SP-ERB,63581cc9fec355000950480e,NULL,SMUL/CAP,2022-11-01,2022-11-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020974-5,22030-22-SP-ALV,6358263ff9fce5000916d334,NULL,SMUL/RESID/DRGP,2023-03-09,2023-03-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020974-5,22030-22-SP-ALV,6358263ff9fce5000916d334,NULL,SMUL/RESID/DRGP,2023-03-09,2023-03-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020578-2,22031-22-SP-ALV,63582a8f06663f000957c3ef,NULL,SMUL/PARHIS/DHIS,2023-01-24,2023-01-24,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021049-2,22032-22-SP-ALV,63582b81b7e39e0009f92866,NULL,SMUL/RESID/DRGP,2023-03-07,2023-03-07,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020932-0,22033-22-SP-ERB,63582f7089c0ba0009debf1b,NULL,SMUL/CAP,2022-11-01,2022-11-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020579-0,22040-22-SP-ALV,635835b5cb784e0009f6ff11,NULL,SMUL/PARHIS/DHIS,2022-11-01,2022-11-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020935-4,22044-22-SP-ERB,63584e7d43e45000091ce5fc,NULL,SMUL/CAP,2022-11-01,2022-11-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020624-0,22046-22-SP-ALV,635853baf073e10009a9a131,NULL,SMUL/PARHIS/DHIS,2023-01-18,2023-01-18,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021733-0,22047-22-SP-AUT,635855fc5a786800090e48d6,NULL,SMUL/CAP,2022-11-12,2022-11-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020977-0,22048-22-SP-ALV,635856f4cfd67e00093280d1,NULL,SMUL/PARHIS/DPS,2023-08-07,2023-08-07,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021732-2,22049-22-SP-AUT,635859e09cff8e0009d69f58,NULL,SMUL/CAP,2022-11-12,2022-11-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020633-9,22055-22-SP-TAX,635914455876690009d9a3df,NULL,SMUL/PARHIS,2023-01-31,2023-01-31,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020979-6,22059-22-SP-TAX,63592ff239526a000905041b,NULL,SMUL/CONTRU,2023-07-13,2023-07-13,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021233-9,22060-22-SP-AUT,63593134d4810f00090fc99e,NULL,SMUL/PARHIS/DHMP,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021233-9,22060-22-SP-AUT,63593134d4810f00090fc99e,NULL,SMUL/PARHIS/DHMP,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0023178-3,22067-22-SP-TAX,63593fc07b5c77000917b1aa,NULL,SMUL/CONTRU,2023-08-05,2023-08-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021985-6,22068-22-SP-ALV,6359451269447c0009c53f89,NULL,SMUL/RESID/DRGP,2023-05-16,2023-05-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021985-6,22068-22-SP-ALV,6359451269447c0009c53f89,NULL,SMUL/RESID/DRGP,2023-07-13,2023-07-13,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020671-1,22072-22-SP-APO,63594ccf7f0bd80009bd9009,NULL,SMUL/PARHIS/DHIS,2022-11-23,2022-11-23,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020742-4,22074-22-SP-ALV,63595d08ef31aa0009da800e,NULL,SMUL/PARHIS/DHMP,2023-05-17,2023-05-17,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020673-8,22076-22-SP-MOD,63596d0713b25f000979c22c,NULL,SMUL/PARHIS/DHIS,2022-12-01,2022-12-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021057-3,22077-22-SP-ALV,6359700e2c06400009e5a519,NULL,SMUL/RESID/DRGP,2023-01-16,2023-01-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021053-0,22079-22-SP-ALV,635974978433790009f60d15,NULL,SMUL/RESID/DRGP,2023-01-16,2023-01-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021063-8,22082-22-SP-MOD,63597b7a5328340009860146,NULL,SMUL/SERVIN/DSIGP,2022-12-16,2022-12-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021054-9,22083-22-SP-CCE,63597cc3532834000986038a,NULL,SMUL/RESID/DRGP,2023-01-05,2023-01-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020984-2,22084-22-SP-TAX,63597cc63d72ac0009b6562f,NULL,SMUL/CONTRU,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020984-2,22084-22-SP-TAX,63597cc63d72ac0009b6562f,NULL,SMUL/CONTRU,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020845-5,22086-22-SP-CCE,63597f6c4f95790009caccf6,NULL,SMUL/PARHIS,2023-01-11,2023-01-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021250-9,22088-22-SP-ALV,635985bfa22af0000919614b,NULL,SMUL/RESID/DRU,2022-12-07,2022-12-07,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020739-4,22090-22-SP-CCE,6359890ad9c86f0009717bb2,NULL,SMUL/PARHIS/DHIS,2023-01-24,2023-01-24,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020739-4,22090-22-SP-CCE,6359890ad9c86f0009717bb2,NULL,SMUL/PARHIS/DHIS,2023-01-24,2023-01-24,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020985-0,22091-22-SP-ALV,63598ba645171c000938dd19,NULL,SMUL/RESID/DRPM,2023-06-21,2023-06-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022118-4,22092-22-SP-ERB,63598eece44fe60009183b1b,NULL,SMUL/CAP,2022-11-22,2022-11-22,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021062-0,22093-22-SP-CCE,63599052cbb3620009830e54,NULL,SMUL/RESID/DRPM,2023-01-16,2023-01-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020987-7,22094-22-SP-ALV,635991f8fe9489000988585a,NULL,SMUL/PARHIS/DPS,2023-02-12,2023-02-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020987-7,22094-22-SP-ALV,635991f8fe9489000988585a,NULL,SMUL/PARHIS/DPS,2023-05-19,2023-05-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021266-5,22095-22-SP-ERB,6359927b9ecf3400099c739f,NULL,SMUL/CAP,2022-11-07,2022-11-07,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021333-5,22099-22-SP-TAX,6359a10876f54e000900d97c,NULL,SMUL/CONTRU,2023-05-01,2023-05-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020936-2,22102-22-SP-AUT,6359a5ddc7098b0009ae39f6,NULL,SMUL/PARHIS/DHIS,2022-11-08,2022-11-08,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020934-6,22104-22-SP-ERB,6359a779c5ba030009016dff,NULL,SMUL/CAP,2022-11-01,2022-11-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021179-0,22108-22-SP-ALV,635a60c711c78200098e4497,NULL,SMUL/RESID/DRGP,2023-06-16,2023-06-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021179-0,22108-22-SP-ALV,635a60c711c78200098e4497,NULL,SMUL/RESID/DRGP,2023-06-16,2023-06-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022122-2,22109-22-SP-ERB,635a73298df578000904c3ba,NULL,SMUL/CAP,2022-11-22,2022-11-22,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021995-3,22110-22-SP-ERB,635a7484dcde7e0009ddbbab,NULL,SMUL/CAP,2022-11-21,2022-11-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021061-1,22112-22-SP-AUT,635a7b733191c80009b75de4,NULL,SMUL/CAP/DEPROT,2022-11-02,2022-11-02,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020992-3,22114-22-SP-ALV,635a7f7f90f5da0009a74073,NULL,SMUL/RESID/DRGP,2023-01-31,2023-01-31,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020939-7,22115-22-SP-CER,635a8177c67c48000990ebeb,NULL,SMUL/CONTRU/DSUS,2023-03-15,2023-03-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020745-9,22117-22-SP-CCE,635a8770494857000985fc44,NULL,SMUL/PARHIS/DHMP,2022-11-10,2022-11-10,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020747-5,22118-22-SP-ALV,635a884c62d1770009adb1b7,NULL,SMUL/PARHIS/DHIS,2023-07-05,2023-07-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020743-2,22119-22-SP-ALV,635a88c4c781e40009e72157,NULL,,2022-10-27,2022-10-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020744-0,22121-22-SP-ALV,635a89cd8da2b70009b1eacc,NULL,,2022-10-27,2022-10-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022226-1,22122-22-SP-ALV,635a941d9c064c00094a377a,NULL,SMUL/RESID/DRPM,2023-08-09,2023-08-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021085-9,22124-22-SP-ALV,635a97ea817d4a00093814b9,NULL,SMUL/PARHIS/DHMP,2023-06-14,2023-06-14,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021182-0,22129-22-SP-ALV,635aa1170ba5850009410837,NULL,SMUL/RESID/DRGP,2023-05-23,2023-05-23,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021066-2,22131-22-SP-ALV,635aae43f853980009baf3c9,NULL,SMUL/PARHIS/DHMP,2023-03-28,2023-03-28,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020748-3,22132-22-SP-ALV,635aaf2659f2200009d865a4,NULL,SMUL/PARHIS/DHMP,2023-07-21,2023-07-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020748-3,22132-22-SP-ALV,635aaf2659f2200009d865a4,NULL,SMUL/PARHIS/DHMP,2023-07-21,2023-07-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022232-6,22134-22-SP-CDT,635abbaf06949d0009638997,NULL,SMUL/CONTRU/DINS,2022-12-15,2022-12-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022240-7,22135-22-SP-CER,635abf98963d890009d98494,NULL,SMUL/CONTRU/DINS,2022-12-15,2022-12-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021183-9,22137-22-SP-ALV,635ac655963d890009d98742,NULL,SMUL/RESID/DRGP,2023-05-23,2023-05-23,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020751-3,22143-22-SP-ALV,635ad4e5474b500009cb5451,NULL,SMUL/PARHIS/DHMP,2023-01-19,2023-01-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020989-3,22147-22-SP-APO,635ae06a5bedc9000931a77b,NULL,SMUL/RESID/DRGP,2022-11-03,2022-11-03,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020756-4,22149-22-SP-ALV,635ae7a738f0400009ec49c6,NULL,SMUL/PARHIS/DHMP,2023-05-05,2023-05-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020756-4,22149-22-SP-ALV,635ae7a738f0400009ec49c6,NULL,SMUL/PARHIS/DHMP,2023-05-05,2023-05-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021064-6,22152-22-SP-CCE,635aeba8bde22300091ea140,NULL,SMUL/RESID/DRPM,2022-12-30,2022-12-30,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021065-4,22153-22-SP-APO,635af0545bd5da0009ce6f23,NULL,SMUL/RESID/DRGP,2022-11-07,2022-11-07,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020754-8,22155-22-SP-ALV,635af2fcbd1bde000901d2c0,NULL,SMUL/PARHIS/DHIS,2023-04-14,2023-04-14,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020754-8,22155-22-SP-ALV,635af2fcbd1bde000901d2c0,NULL,SMUL/PARHIS/DHIS,2023-04-14,2023-04-14,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020837-4,22157-22-SP-ALV,635afa20409cc80009c29536,NULL,SMUL/PARHIS/DHIS,2022-12-06,2022-12-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020837-4,22157-22-SP-ALV,635afa20409cc80009c29536,NULL,SMUL/PARHIS/DHIS,2022-12-06,2022-12-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021268-1,22158-22-SP-ERB,635affff084cb60009e21cae,NULL,SMUL/CAP,2022-11-07,2022-11-07,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021195-2,22165-22-SP-REF,635bdfb58d4cd70009afa89f,NULL,SMUL/RESID/DRGP,2023-07-12,2023-07-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021267-3,22166-22-SP-ERB,635be1056453cc0009ab0ad3,NULL,SMUL/CAP,2022-11-07,2022-11-07,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021186-3,22168-22-SP-ALV,635be2e0317a0700092d8961,NULL,SMUL/RESID/DRGP,2023-01-16,2023-01-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021186-3,22168-22-SP-ALV,635be2e0317a0700092d8961,NULL,SMUL/RESID,2023-04-26,2023-04-26,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021300-9,22170-22-SP-ALV,635be615de1b830009aef1ca,NULL,SMUL/RESID/DRGP,2022-12-21,2022-12-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020846-3,22171-22-SP-CCE,635be9b63b3a4800097205d4,NULL,SMUL/PARHIS/DHIS,2023-01-24,2023-01-24,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020846-3,22171-22-SP-CCE,635be9b63b3a4800097205d4,NULL,SMUL/PARHIS/DHIS,2023-01-24,2023-01-24,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021010-7,22172-22-SP-CCE,635bec332216700009971ac5,NULL,SMUL/PARHIS/DHIS,2022-11-10,2022-11-10,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021190-1,22173-22-SP-ALV,635bed320ac7c6000935960d,NULL,SMUL/RESID/DRPM,2023-01-31,2023-01-31,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021286-0,22176-22-SP-ALV,635bf2219f2142000943c4b0,NULL,SMUL/RESID/DRGP,2022-12-21,2022-12-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021336-0,22180-22-SP-ALV,635bf4abc39c2000092fdc4c,NULL,SMUL/RESID/DRGP,2023-03-16,2023-03-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021336-0,22180-22-SP-ALV,635bf4abc39c2000092fdc4c,NULL,SMUL/RESID/DRGP,2023-03-16,2023-03-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021328-9,22182-22-SP-ALV,635bf8ca2768f50009159a41,NULL,SMUL/RESID/DRGP,2023-03-16,2023-03-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021328-9,22182-22-SP-ALV,635bf8ca2768f50009159a41,NULL,SMUL/RESID/DRGP,2023-03-16,2023-03-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021241-0,22184-22-SP-ALV,635bfcb798af5c0009d909da,NULL,SMUL/SERVIN/DSIMP,2023-03-30,2023-03-30,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020857-9,22185-22-SP-CCE,635c0929a555570009edaecb,NULL,SMUL/PARHIS/DHMP,2023-03-29,2023-03-29,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021521-4,22186-22-SP-ERB,635c13bc9023810009607151,NULL,SMUL/CAP,2022-11-10,2022-11-10,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021188-0,22188-22-SP-CCE,635c14f4333c0f000937aea9,NULL,SMUL/RESID/DRU,2023-02-16,2023-02-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021198-7,22191-22-SP-ALV,635c17d3520afb0009f09399,NULL,SMUL/RESID/DRGP,2022-12-21,2022-12-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021547-8,22192-22-SP-TAX,635c19402113230009a8c79b,NULL,SMUL/CONTRU,2023-08-04,2023-08-04,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021211-8,22193-22-SP-ALV,635c1d5560bbc00009d57dfb,NULL,SMUL/PARHIS/DHIS,2023-07-21,2023-07-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021211-8,22193-22-SP-ALV,635c1d5560bbc00009d57dfb,NULL,SMUL/PARHIS/DHIS,2023-07-21,2023-07-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022739-5,22194-22-SP-ERB,635c1d6a74706500096bf740,NULL,SMUL/CAP,2022-12-01,2022-12-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020847-1,22195-22-SP-CCE,635c1fc371a83d00097b88f0,NULL,SMUL/PARHIS/DHIS,2023-05-30,2023-05-30,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022269-5,22196-22-SP-CDT,635c200ba9af97000933fc73,NULL,SMUL/CONTRU/DSUS,2023-05-12,2023-05-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022269-5,22196-22-SP-CDT,635c200ba9af97000933fc73,NULL,SMUL/CONTRU/DSUS,2023-05-12,2023-05-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021611-3,22198-22-SP-ERB,635c259235a14c0009592253,NULL,SMUL/CAP,2022-11-11,2022-11-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0022132-0,22201-22-SP-ERB,635c31edd614810009d9d2d1,NULL,SMUL/CAP,2022-11-22,2022-11-22,2023-08-31 14:46:00
AprovaDigital,1020.2022/0021184-7,22204-22-SP-ALV,635c3cb3f91ad30009b9a6d3,NULL,SMUL/RESID/DRGP,2022-12-20,2022-12-20,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020835-8,22207-22-SP-ALV,635c43158ab0da00092a34df,NULL,SMUL/PARHIS/DHIS,2023-07-13,2023-07-13,2023-08-31 14:46:00
