sistema,processo,protocolo,ano,dtAberturaProcesso,situacao,codigoProcesso,digitoProcesso,dt_inclusao
AprovaDigital,1020.2021/0009913-1,4315-21-SP-ALV,2021,2021-07-01,deferido,1020.2021/0009913-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009914-0,4097-21-SP-REF,2021,2021-06-23,em análise,1020.2021/0009914-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009947-6,4699-21-SP-ALV,2021,2021-07-16,deferido,1020.2021/0009947-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009948-4,4799-21-SP-ALV,2021,2021-07-20,deferido,1020.2021/0009948-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009949-2,2174-21-SP-DEM,2021,2021-04-07,deferido,1020.2021/0009949-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009950-6,4830-21-SP-ALV,2021,2021-07-21,indeferido e encerra,1020.2021/0009950-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009951-4,4134-21-SP-CER,2021,2021-06-24,em análise,1020.2021/0009951-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009952-2,4729-21-SP-TAX,2021,2021-07-17,deferido,1020.2021/0009952-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009953-0,4705-21-SP-CER,2021,2021-07-16,deferido,1020.2021/0009953-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009954-9,4801-21-SP-ALV,2021,2021-07-20,indeferido,1020.2021/0009954-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009955-7,4701-21-SP-REF,2021,2021-07-16,deferido,1020.2021/0009955-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009956-5,4694-21-SP-TAX,2021,2021-07-16,deferido,1020.2021/0009956-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009957-3,4692-21-SP-TAX,2021,2021-07-16,deferido,1020.2021/0009957-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009958-1,4669-21-SP-TAX,2021,2021-07-15,deferido,1020.2021/0009958-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009959-0,4667-21-SP-DEM,2021,2021-07-15,deferido,1020.2021/0009959-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009960-3,4662-21-SP-REF,2021,2021-07-15,em análise,1020.2021/0009960-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009961-1,4637-21-SP-DEM,2021,2021-07-14,em análise,1020.2021/0009961-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009962-0,4636-21-SP-ALV,2021,2021-07-14,deferido,1020.2021/0009962-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009963-8,4628-21-SP-ALV,2021,2021-07-14,deferido,1020.2021/0009963-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009964-6,4625-21-SP-ALV,2021,2021-07-14,deferido,1020.2021/0009964-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009965-4,4603-21-SP-ALV,2021,2021-07-13,em análise,1020.2021/0009965-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009966-2,4442-21-SP-REF,2021,2021-07-07,em análise,1020.2021/0009966-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009967-0,4398-21-SP-CER,2021,2021-07-05,em análise,1020.2021/0009967-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009968-9,4393-21-SP-TAX,2021,2021-07-05,indeferido e encerra,1020.2021/0009968-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009969-7,4392-21-SP-TAX,2021,2021-07-05,indeferido e encerra,1020.2021/0009969-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009970-0,4390-21-SP-TAX,2021,2021-07-05,em análise,1020.2021/0009970-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009971-9,4388-21-SP-DEM,2021,2021-07-05,desistido,1020.2021/0009971-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009972-7,4386-21-SP-TAX,2021,2021-07-05,em análise,1020.2021/0009972-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009973-5,4381-21-SP-TAX,2021,2021-07-05,em análise,1020.2021/0009973-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009974-3,4379-21-SP-TAX,2021,2021-07-04,indeferido,1020.2021/0009974-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009975-1,4377-21-SP-TAX,2021,2021-07-04,em análise,1020.2021/0009975-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009976-0,4374-21-SP-TAX,2021,2021-07-04,deferido,1020.2021/0009976-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009977-8,4372-21-SP-TAX,2021,2021-07-04,indeferido,1020.2021/0009977-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009978-6,4368-21-SP-TAX,2021,2021-07-04,indeferido,1020.2021/0009978-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009979-4,4370-21-SP-TAX,2021,2021-07-04,em análise,1020.2021/0009979-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009982-4,4356-21-SP-ALV,2021,2021-07-02,deferido,1020.2021/0009982-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009987-5,4351-21-SP-REF,2021,2021-07-02,em análise,1020.2021/0009987-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009992-1,4340-21-SP-ALV,2021,2021-07-02,desistido,1020.2021/0009992-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0009998-0,4336-21-SP-ALV,2021,2021-07-02,em análise,1020.2021/0009998-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010004-0,4321-21-SP-TAX,2021,2021-07-01,indeferido,1020.2021/0010004-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010009-1,4307-21-SP-TAX,2021,2021-07-01,em análise,1020.2021/0010009-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010014-8,4305-21-SP-TAX,2021,2021-07-01,em análise,1020.2021/0010014-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010021-0,4304-21-SP-TAX,2021,2021-07-01,em análise,1020.2021/0010021-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010026-1,4281-21-SP-TAX,2021,2021-06-30,indeferido e encerra,1020.2021/0010026-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010033-4,4261-21-SP-DEM,2021,2021-06-29,desistido,1020.2021/0010033-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010038-5,4247-21-SP-REF,2021,2021-06-29,em análise,1020.2021/0010038-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010067-9,4823-21-SP-ALV,2021,2021-07-21,deferido,1020.2021/0010067-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010068-7,4622-21-SP-ALV,2021,2021-07-14,em análise,1020.2021/0010068-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010069-5,3979-21-SP-ALV,2021,2021-06-18,em análise,1020.2021/0010069-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010070-9,4740-21-SP-CER,2021,2021-07-19,indeferido,1020.2021/0010070-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010071-7,4654-21-SP-REF,2021,2021-07-15,em análise,1020.2021/0010071-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010072-5,4626-21-SP-CDT,2021,2021-07-14,deferido,1020.2021/0010072-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010073-3,4601-21-SP-ALV,2021,2021-07-13,em análise,1020.2021/0010073-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010074-1,4592-21-SP-ALV,2021,2021-07-13,deferido,1020.2021/0010074-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010075-0,4474-21-SP-ALV,2021,2021-07-08,deferido,1020.2021/0010075-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010076-8,4838-21-SP-DIR,2021,2021-07-21,deferido,1020.2021/0010076-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010077-6,4394-21-SP-TAX,2021,2021-07-05,indeferido e encerra,1020.2021/0010077-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010078-4,4382-21-SP-ERB,2021,2021-07-05,indeferido e encerra,1020.2021/0010078-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010079-2,4868-21-SP-ALV,2021,2021-07-22,desistido,1020.2021/0010079-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010080-6,4257-21-SP-REF,2021,2021-06-29,em análise,1020.2021/0010080-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010081-4,4255-21-SP-REF,2021,2021-06-29,em análise,1020.2021/0010081-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010082-2,4734-21-SP-ALV,2021,2021-07-19,em análise,1020.2021/0010082-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010083-0,4431-21-SP-ALV,2021,2021-07-06,deferido,1020.2021/0010083-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010088-1,4821-21-SP-ALV,2021,2021-07-21,deferido,1020.2021/0010088-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010089-0,4826-21-SP-ALV,2021,2021-07-21,deferido,1020.2021/0010089-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010090-3,4796-21-SP-ALV,2021,2021-07-20,em análise,1020.2021/0010090-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010091-1,4902-21-SP-APO,2021,2021-07-23,deferido,1020.2021/0010091-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010092-0,4322-21-SP-CER,2021,2021-07-01,indeferido e encerra,1020.2021/0010092-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010093-8,4332-21-SP-ALV,2021,2021-07-01,deferido,1020.2021/0010093-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010094-6,4401-21-SP-REF,2021,2021-07-05,em análise,1020.2021/0010094-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010095-4,4687-21-SP-ALV,2021,2021-07-15,em análise,1020.2021/0010095-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010096-2,4711-21-SP-REF,2021,2021-07-16,em análise,1020.2021/0010096-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010097-0,4251-21-SP-TAX,2021,2021-06-29,desistido,1020.2021/0010097-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010098-9,4737-21-SP-TAX,2021,2021-07-19,deferido,1020.2021/0010098-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010099-7,4808-21-SP-CDT,2021,2021-07-21,em análise,1020.2021/0010099-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010100-4,4810-21-SP-CER,2021,2021-07-21,deferido,1020.2021/0010100-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010101-2,4822-21-SP-CER,2021,2021-07-21,deferido,1020.2021/0010101-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010102-0,4917-21-SP-ALV,2021,2021-07-23,deferido,1020.2021/0010102-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010103-9,4824-21-SP-AUT,2021,2021-07-21,deferido,1020.2021/0010103-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010156-0,4899-21-SP-AUT,2021,2021-07-23,deferido,1020.2021/0010156-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010157-8,4914-21-SP-ALV,2021,2021-07-23,deferido,1020.2021/0010157-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010158-6,4907-21-SP-ALV,2021,2021-07-23,em análise,1020.2021/0010158-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010159-4,4817-21-SP-REF,2021,2021-07-21,indeferido,1020.2021/0010159-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010160-8,4912-21-SP-ALV,2021,2021-07-23,deferido,1020.2021/0010160-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010161-6,4784-21-SP-ALV,2021,2021-07-20,deferido,1020.2021/0010161-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010162-4,4851-21-SP-ALV,2021,2021-07-22,deferido,1020.2021/0010162-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010163-2,4879-21-SP-ALV,2021,2021-07-22,deferido,1020.2021/0010163-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010164-0,4926-21-SP-ALV,2021,2021-07-23,em análise,1020.2021/0010164-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010165-9,4936-21-SP-ALV,2021,2021-07-26,deferido,1020.2021/0010165-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010166-7,4891-21-SP-ALV,2021,2021-07-23,deferido,1020.2021/0010166-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010167-5,4300-21-SP-ALV,2021,2021-07-01,deferido,1020.2021/0010167-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010168-3,4845-21-SP-TAX,2021,2021-07-22,deferido,1020.2021/0010168-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010169-1,4759-21-SP-ALV,2021,2021-07-19,desistido,1020.2021/0010169-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010170-5,4748-21-SP-ALV,2021,2021-07-19,em análise,1020.2021/0010170-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010171-3,4738-21-SP-ALV,2021,2021-07-19,deferido,1020.2021/0010171-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010172-1,4728-21-SP-ALV,2021,2021-07-17,em análise,1020.2021/0010172-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010173-0,4700-21-SP-ALV,2021,2021-07-16,deferido,1020.2021/0010173-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010174-8,4697-21-SP-CER,2021,2021-07-16,em análise,1020.2021/0010174-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010175-6,4864-21-SP-ALV,2021,2021-07-22,desistido,1020.2021/0010175-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010176-4,4643-21-SP-REF,2021,2021-07-14,em análise,1020.2021/0010176-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010177-2,4557-21-SP-ALV,2021,2021-07-13,deferido,1020.2021/0010177-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010178-0,4554-21-SP-CER,2021,2021-07-13,em análise,1020.2021/0010178-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010179-9,2823-21-SP-REF,2021,2021-05-04,indeferido,1020.2021/0010179-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010180-2,4771-21-SP-REF,2021,2021-07-19,em análise,1020.2021/0010180-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010181-0,4967-21-SP-ALV,2021,2021-07-26,indeferido e encerra,1020.2021/0010181-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010182-9,4971-21-SP-ALV,2021,2021-07-26,indeferido e encerra,1020.2021/0010182-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010183-7,4989-21-SP-ALV,2021,2021-07-27,indeferido e encerra,1020.2021/0010183-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010184-5,4969-21-SP-ALV,2021,2021-07-26,desistido,1020.2021/0010184-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010185-3,4962-21-SP-ALV,2021,2021-07-26,desistido,1020.2021/0010185-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010186-1,4780-21-SP-ALV,2021,2021-07-20,deferido,1020.2021/0010186-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010187-0,3987-21-SP-TAX,2021,2021-06-18,deferido,1020.2021/0010187-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010188-8,4886-21-SP-REF,2021,2021-07-23,em análise,1020.2021/0010188-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010189-6,4855-21-SP-DEM,2021,2021-07-22,em análise,1020.2021/0010189-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010190-0,4850-21-SP-ALV,2021,2021-07-22,deferido,1020.2021/0010190-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010191-8,4835-21-SP-ALV,2021,2021-07-21,em análise,1020.2021/0010191-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010192-6,4804-21-SP-ALV,2021,2021-07-21,deferido,1020.2021/0010192-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010195-0,4792-21-SP-REF,2021,2021-07-20,indeferido e encerra,1020.2021/0010195-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010199-3,4999-21-SP-ALV,2021,2021-07-27,indeferido e encerra,1020.2021/0010199-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010201-9,4768-21-SP-ALV,2021,2021-07-19,deferido,1020.2021/0010201-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010205-1,4974-21-SP-ALV,2021,2021-07-26,deferido,1020.2021/0010205-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010207-8,4736-21-SP-REF,2021,2021-07-19,indeferido,1020.2021/0010207-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010213-2,4725-21-SP-REF,2021,2021-07-16,em análise,1020.2021/0010213-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010217-5,4714-21-SP-CER,2021,2021-07-16,indeferido e encerra,1020.2021/0010217-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010221-3,4696-21-SP-CER,2021,2021-07-16,em análise,1020.2021/0010221-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010224-8,4973-21-SP-ALV,2021,2021-07-26,deferido,1020.2021/0010224-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010227-2,4600-21-SP-DEM,2021,2021-07-13,desistido,1020.2021/0010227-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010233-7,4798-21-SP-ALV,2021,2021-07-20,em análise,1020.2021/0010233-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010234-5,4599-21-SP-DEM,2021,2021-07-13,desistido,1020.2021/0010234-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010235-3,4954-21-SP-ALV,2021,2021-07-26,deferido,1020.2021/0010235-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010236-1,4596-21-SP-DEM,2021,2021-07-13,desistido,1020.2021/0010236-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010237-0,4578-21-SP-DEM,2021,2021-07-13,em análise,1020.2021/0010237-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010238-8,4547-21-SP-CDT,2021,2021-07-12,desistido,1020.2021/0010238-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010239-6,4489-21-SP-ALV,2021,2021-07-08,indeferido e encerra,1020.2021/0010239-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010240-0,4979-21-SP-ALV,2021,2021-07-27,deferido,1020.2021/0010240-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010241-8,4161-21-SP-CER,2021,2021-06-25,deferido,1020.2021/0010241-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010242-6,4551-21-SP-ALV,2021,2021-07-12,em análise,1020.2021/0010242-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010243-4,4008-21-SP-TAX,2021,2021-06-18,desistido,1020.2021/0010243-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010244-2,4004-21-SP-TAX,2021,2021-06-18,desistido,1020.2021/0010244-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010245-0,4000-21-SP-TAX,2021,2021-06-18,desistido,1020.2021/0010245-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010246-9,4813-21-SP-AUT,2021,2021-07-21,deferido,1020.2021/0010246-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010247-7,3995-21-SP-TAX,2021,2021-06-18,desistido,1020.2021/0010247-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010248-5,3993-21-SP-TAX,2021,2021-06-18,desistido,1020.2021/0010248-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010249-3,3991-21-SP-TAX,2021,2021-06-18,desistido,1020.2021/0010249-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010250-7,4811-21-SP-AUT,2021,2021-07-21,deferido,1020.2021/0010250-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010251-5,4781-21-SP-AUT,2021,2021-07-20,deferido,1020.2021/0010251-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0010255-8,4778-21-SP-AUT,2021,2021-07-20,deferido,1020.2021/0010255-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008196-8,3543-21-SP-DEM,2021,2021-06-01,indeferido,1020.2021/0008196-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008197-6,3485-21-SP-REF,2021,2021-05-31,em análise,1020.2021/0008197-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008198-4,3567-21-SP-REF,2021,2021-06-02,em análise,1020.2021/0008198-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008199-2,3610-21-SP-TAX,2021,2021-06-03,deferido,1020.2021/0008199-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008204-2,3749-21-SP-APO,2021,2021-06-09,deferido,1020.2021/0008204-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008218-2,3719-21-SP-ALV,2021,2021-06-09,desistido,1020.2021/0008218-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008219-0,3753-21-SP-ALV,2021,2021-06-09,desistido,1020.2021/0008219-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008220-4,3767-21-SP-ALV,2021,2021-06-10,deferido,1020.2021/0008220-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008221-2,3644-21-SP-REF,2021,2021-06-07,deferido,1020.2021/0008221-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008222-0,3659-21-SP-ALV,2021,2021-06-07,deferido,1020.2021/0008222-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008224-7,3449-21-SP-DEM,2021,2021-05-28,em análise,1020.2021/0008224-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008225-5,3500-21-SP-ALV,2021,2021-05-31,deferido,1020.2021/0008225-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008226-3,3548-21-SP-REF,2021,2021-06-01,em análise,1020.2021/0008226-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008227-1,3629-21-SP-TAX,2021,2021-06-04,deferido,1020.2021/0008227-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008228-0,3585-21-SP-ALV,2021,2021-06-02,deferido,1020.2021/0008228-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008229-8,3666-21-SP-DEM,2021,2021-06-07,deferido,1020.2021/0008229-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008230-1,3133-21-SP-REF,2021,2021-05-14,em análise,1020.2021/0008230-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008231-0,3668-21-SP-ALV,2021,2021-06-07,deferido,1020.2021/0008231-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008232-8,3678-21-SP-DEM,2021,2021-06-08,em análise,1020.2021/0008232-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008233-6,3336-21-SP-REF,2021,2021-05-25,indeferido e encerra,1020.2021/0008233-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008329-4,3786-21-SP-ALV,2021,2021-06-10,desistido,1020.2021/0008329-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008330-8,3797-21-SP-ALV,2021,2021-06-11,indeferido e encerra,1020.2021/0008330-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008331-6,3691-21-SP-ALV,2021,2021-06-08,deferido,1020.2021/0008331-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008332-4,3508-21-SP-ALV,2021,2021-05-31,deferido,1020.2021/0008332-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008333-2,3535-21-SP-REF,2021,2021-06-01,em análise,1020.2021/0008333-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008335-9,1447-21-SP-SAO,2021,2021-02-24,indeferido e encerra,1020.2021/0008335-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008336-7,3801-21-SP-ALV,2021,2021-06-11,em análise,1020.2021/0008336-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008337-5,3810-21-SP-ALV,2021,2021-06-11,indeferido e encerra,1020.2021/0008337-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008338-3,3814-21-SP-ALV,2021,2021-06-11,em análise,1020.2021/0008338-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008339-1,3815-21-SP-ALV,2021,2021-06-11,deferido,1020.2021/0008339-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008340-5,3800-21-SP-ALV,2021,2021-06-11,deferido,1020.2021/0008340-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008341-3,3811-21-SP-ALV,2021,2021-06-11,em análise,1020.2021/0008341-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008342-1,3808-21-SP-INT,2021,2021-06-11,deferido,1020.2021/0008342-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008343-0,3777-21-SP-ALV,2021,2021-06-10,deferido,1020.2021/0008343-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008362-6,3825-21-SP-ALV,2021,2021-06-11,indeferido e encerra,1020.2021/0008362-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008371-5,3563-21-SP-ALV,2021,2021-06-01,deferido,1020.2021/0008371-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008372-3,3833-21-SP-ALV,2021,2021-06-14,indeferido e encerra,1020.2021/0008372-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0008373-1,3785-21-SP-ALV,2021,2021-06-10,deferido,1020.2021/0008373-1,NULL,2023-08-31 14:44:00
